fips,state,county,state_fips,county_fips,state_abb,metro_area,metro_state_county,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
17111,Illinois,McHenry County,17,111,IL,Chicago,"Chicago, McHenry County, IL",0.6273691121024974,4.038800918118037,-0.19848593999292788,-0.7809109165016836,0.23421203347898886,0.38105361667963544,0.301525211513389,-0.6540859049298281,-0.03194891311219656,0.169790833269576,0.6082658323663562,0.18409181869116925,0.1397872368839998,-0.6526346789878835,-0.03410588483434775,-0.09509015082704138,0.8249548364767836,0.41436402038435005,-0.2433199885133962,-0.30444321040408606,-0.059740854264094256,0.025107463150730806,-0.02437223445089231,2.2278975319795615e-15
17197,Illinois,Will County,17,197,IL,Chicago,"Chicago, Will County, IL",-0.9439389136793939,3.186757411146036,0.07002354687843139,-1.3414877099047455,-0.7569763751523747,0.8325679676707295,-0.3962100631382255,-0.7925862691156172,0.08741292744569484,0.22898697121873812,-0.3248272489065556,0.6858697765108712,0.636243034961726,-0.3221961664580077,0.8891838484335504,0.48792736145430904,-0.019122021194479727,-0.25546115265016195,0.3766018553579972,0.06659743569931512,-0.07689262582093523,-0.11529223728183322,-0.008514273589272868,1.8705444959283392e-15
18089,Indiana,Lake County,18,089,IN,Chicago,"Chicago, Lake County, IN",-5.171469562391422,0.39703078381324575,2.2461274186332743,-0.8118301224123965,-1.3555428338401863,1.2294732829795552,0.9449475721644748,0.44845818738383797,0.21457547385258893,0.7187891951145962,0.7301296167475502,0.3834723904443083,-0.8280419359865332,-0.4419064657527512,-0.3761047562962368,-0.005838238701398129,-0.5910845914660743,0.05936370156400567,0.09072886980358472,-0.1737022068178158,-0.09137389060976829,0.008965773026581381,-0.09504306786132091,2.2409079580493875e-15
22051,Louisiana,Jefferson Parish,22,051,LA,New Orleans,"New Orleans, Jefferson Parish, LA",-3.545126481998787,-1.1944092224783738,0.7489985342825352,1.5980897119036512,1.5146836577168918,-1.1618459628303721,2.449855137956179,-0.5821353089890501,0.009095364185959971,0.8171726239570531,-0.20047424019832957,0.16194516146778176,-0.5226321374930517,0.5250740033295629,0.7111012797460234,-0.3038696793672008,0.1631883580872706,0.1271526421869015,0.127135356631201,0.00836135893316927,0.07204974758964322,-0.021342916631986824,0.052327587681353815,2.063966163499753e-15
22071,Louisiana,Orleans Parish,22,071,LA,New Orleans,"New Orleans, Orleans Parish, LA",-3.7214000814274715,-5.736468316117854,1.5497251202315074,2.9953218825095496,-0.9688416799252706,-1.1327612275195997,-0.9151946973507902,-0.2605574470847595,-1.1159808536746532,-1.122507199241821,0.5610694546547715,0.7485731135061067,0.15749576271660143,-0.3881354856136546,0.039597112821737945,0.14210216960375766,0.1774183931779691,0.013903809750480731,0.01739854916649835,0.05023316292164667,-0.0098209975441484465,0.020272100477341775,-0.06828616784310536,2.484636606424129e-15
22075,Louisiana,Plaquemines Parish,22,075,LA,New Orleans,"New Orleans, Plaquemines Parish, LA",-4.761848703659154,1.1583979830486582,-3.6923357426067414,2.2927319313167103,-0.24157656577299252,1.6254726061662772,0.5822309964834043,1.8093124575074988,1.2538180513258295,-0.8819476215154348,0.46019648273342356,0.014447288612285435,0.28773926957124707,0.40569298630189904,-0.13272529511708125,0.15286875766863692,0.1816075797308194,-0.04566873197115962,0.11511031385665349,-0.0015736387606484624,-0.006784221282963877,0.021440715186059875,0.08241475755773793,2.016261267910391e-15
22087,Louisiana,St. Bernard Parish,22,087,LA,New Orleans,"New Orleans, St. Bernard Parish, LA",-6.879154207515044,1.1070506984506923,-4.004262896214572,0.37124269336755705,1.6147074424053112,0.8824795422836562,-1.0272043163176903,-1.7371677374940635,-0.8738258339098742,-0.25471123970611176,-0.307632886154574,-0.7443309624965819,-0.19912558533329716,-0.09976183447274593,-0.010588266695707855,-0.23907582141367664,-0.26926950798626087,0.06037749818448967,-0.06456439999096604,0.028822198440805122,0.08213048400399646,-0.05366646576455027,-0.11023254080391263,2.317235790992367e-15
22103,Louisiana,St. Tammany Parish,22,103,LA,New Orleans,"New Orleans, St. Tammany Parish, LA",-2.187861528963683,2.0945428144800804,1.0241806922921959,1.1872802847102955,0.38560522135624004,-1.4345841733739464,1.2699513795155684,0.17160445137377547,-0.05302394792154278,-0.2894453795168802,-1.4306231906165474,-0.562435745438875,0.36792939440882294,-0.6179486084210148,-0.48187194749944756,0.5393893846733969,-0.15396238757494768,-0.06472841555586765,-0.11897787073820848,-0.06640055108240621,-0.19052915686582197,0.007042456142082547,0.05150160846443276,1.9737605427489592e-15
26099,Michigan,Macomb County,26,099,MI,Detroit,"Detroit, Macomb County, MI",-2.6419373101963703,2.422318099911653,1.999616914924627,-1.9015380414941465,3.762562449209672,-1.0623714861899403,-1.2582433686107086,2.1716564847032065,-0.6758269163486066,-0.20444730741360007,0.4206454972554285,0.13047438397165828,0.03340422115245466,0.16395542156683512,0.08489093253141963,-0.012130127045634908,-0.058325973033000536,-0.02671174995003492,0.04129510443257807,-0.005812582935959328,-0.01200474272650574,-0.0044642535000819494,9.153129600855708e-4,2.2474455420585107e-15
26125,Michigan,Oakland County,26,125,MI,Detroit,"Detroit, Oakland County, MI",1.1487365070559081,1.8356679231972033,3.6966620082585084,0.017086617549503656,-0.14644353388949488,0.657615724511155,-0.14991348516977693,-0.44280669935684425,0.8035174113566383,-0.5687193624932051,-0.36272067227361354,-0.38576983558343175,-0.04244072015114556,0.4349988009190053,-0.1391104567671596,0.4230515512984407,0.10489957434314065,0.3442838336679685,0.1149616992764759,0.20559100583093648,0.36603678521545974,0.12587089439935253,-0.13588711287652655,1.9147799445657478e-15
26163,Michigan,Wayne County,26,163,MI,Detroit,"Detroit, Wayne County, MI",-5.760248026353952,-1.6132418973031568,2.505307341477612,-0.9815156703520072,-0.6593336272214796,0.553528739007269,-1.5194031643678605,-0.7108683329535241,0.8529494075468209,0.4273485493393208,-0.747057883887149,0.2579240342124962,-0.32408021185789054,0.3765448664495646,-0.37752031576539946,-0.2433922851817792,0.35793598893053397,-0.3459454905420055,-0.17883691564748389,-0.01803883324208418,0.010288478154878383,-0.0556648485226007,0.1675318862676331,2.285143406686796e-15
36061,New York,New York County,36,061,NY,New York City,"New York City, New York County, NY",-0.068448631961849,-5.855319591109529,-0.7398389437932323,-1.5949674318254727,1.2045791522102731,-0.7283301257959542,0.13366251384218608,-0.7001679814784368,1.6900550552708629,0.5655419955163833,0.3825879748712377,-0.026234046848328606,1.2323106397400023,0.004244980804092663,-0.18614670571819988,-0.11674502471798637,-0.24589766171872632,0.12811279641964549,0.024519897093729863,-0.12335064505554857,-0.005537319638825393,0.03892570924642187,-0.047437671001476465,2.2261628085035847e-15
53033,Washington,King County,53,033,WA,Seattle,"Seattle, King County, WA",4.5185877873176,1.0639028572603209,0.1525026385342499,2.344202654173733,-0.7089092546065868,-0.5366335333565494,-1.0822898557929272,-0.01996747773253517,-0.2501041504861799,0.9571838450568253,0.3494541444943769,-0.3389351484318078,0.011568979893681742,0.8635875961714673,-0.06945676777711651,0.42210510575552596,-0.13433393460158866,0.06437298385684886,-0.0524455585511534,-0.3742734806481369,-0.014509664593478033,-0.21537621070672056,-0.030926284097639145,1.7508485760859393e-15
53061,Washington,Snohomish County,53,061,WA,Seattle,"Seattle, Snohomish County, WA",2.031646130084871,2.56838908679797,-1.5709549681544361,1.7062137123557768,-0.16645151270268244,-1.1279224319284857,-1.0385549480296719,-0.26528608094001344,0.2799177298207285,1.6506952591642927,0.6579200259317567,-0.14612603287877823,-0.21335871398864625,-0.4460318362321091,-0.11540936790467592,0.07287623864633642,-0.018604284506165185,-0.21130677487115118,0.0848043244418612,0.2792006059155679,0.04521046924919087,0.24212904760946144,0.076557477618495,1.8202375151250118e-15
