state,county,fips,date,cumulative_cases,cumulative_deaths,week_day,daily_cases,daily_cases_rollavg7,daily_deaths,daily_deaths_rollavg7,first_case,first_death,time_since_first_case,time_since_first_death,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,premature_death_v001,poor_or_fair_health_v002,low_birthweight_v037,adult_smoking_v009,adult_obesity_v011,primary_care_physicians_v004,ratio_population_to_pcp_v004,preventable_hospital_stays_v005,flu_vaccination_v155,education_high_school_v021,education_some_college_v069,unemployment_v023,income_inequality_v044,social_association_v140,air_pollution_parti_matter_v125,drinking_water_violation_v124,severe_housing_problem_v136,high_housing_cost_household_pct_v136,life_expectancy_v147,disease_diabetes_prevalence_v060,uninsured_adult_v003,median_household_income_v063,children_eligible_free_lunch_v065,resid_segregat_black_white_v141,resid_segregat_nonwhite_white_v142,home_ownership_v153,severe_housing_cost_burden_v154,population_v051,age_below_18_pct_v052,age_above_65_pct_v053,not_proficient_english_pct_v059,gender_female_pct_v057,cancer_age_adjusted_rate,copd_prevalence,hypertension_prevalence,ami_prevalence,land_area_km2,pop_km2,metro_area,metro_state_county,PC1,PC2,PC3,PC4
California,Alameda County,06001,2020-05-01,1657,63,Fri,33,33.57142857142857,0,2.142857142857143,2020-03-01,2020-03-23,61,39,-57,-16,3,-65,-60,28,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-02,1726,63,Sat,69,38.285714285714285,0,1.5714285714285714,2020-03-01,2020-03-23,62,40,-62,-18,-7,-58,-37,17,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-03,1770,63,Sun,44,40.142857142857146,0,1.5714285714285714,2020-03-01,2020-03-23,63,41,-60,-20,18,-57,-36,14,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-04,1797,65,Mon,27,39.714285714285715,2,1.2857142857142858,2020-03-01,2020-03-23,64,42,-54,-19,6,-67,-60,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-05,1830,66,Tue,33,39.42857142857143,1,1,2020-03-01,2020-03-23,65,43,-54,-13,14,-66,-61,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-06,1884,69,Wed,54,42.142857142857146,3,1.4285714285714286,2020-03-01,2020-03-23,66,44,-55,-17,16,-66,-61,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-07,1938,69,Thu,54,44.857142857142854,0,0.8571428571428571,2020-03-01,2020-03-23,67,45,-55,-14,19,-66,-61,27,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-08,1982,70,Fri,44,46.42857142857143,1,1,2020-03-01,2020-03-23,68,46,-56,-11,10,-64,-57,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-09,2044,72,Sat,62,45.42857142857143,2,1.2857142857142858,2020-03-01,2020-03-23,69,47,-58,-6,6,-54,-33,14,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-10,2085,75,Sun,41,45,3,1.7142857142857142,2020-03-01,2020-03-23,70,48,-58,-11,4,-54,-32,11,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-11,2122,75,Mon,37,46.42857142857143,0,1.4285714285714286,2020-03-01,2020-03-23,71,49,-56,-24,-20,-68,-59,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-12,2154,75,Tue,32,46.285714285714285,0,1.2857142857142858,2020-03-01,2020-03-23,72,50,-55,-14,3,-66,-60,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-13,2199,80,Wed,45,45,5,1.5714285714285714,2020-03-01,2020-03-23,73,51,-54,-17,-2,-65,-59,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-14,2202,80,Thu,3,37.714285714285715,0,1.5714285714285714,2020-03-01,2020-03-23,74,52,-54,-15,4,-67,-60,26,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-15,2321,84,Fri,119,48.42857142857143,4,2,2020-03-01,2020-03-23,75,53,-55,-14,14,-65,-56,25,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-16,2372,85,Sat,51,46.857142857142854,1,1.8571428571428572,2020-03-01,2020-03-23,76,54,-58,-15,18,-56,-31,14,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-17,2413,85,Sun,41,46.857142857142854,0,1.4285714285714286,2020-03-01,2020-03-23,77,55,-59,-22,-6,-60,-31,14,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-18,2478,85,Mon,65,50.857142857142854,0,1.4285714285714286,2020-03-01,2020-03-23,78,56,-52,-18,1,-68,-58,25,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-19,2543,88,Tue,65,55.57142857142857,3,1.8571428571428572,2020-03-01,2020-03-23,79,57,-51,-13,16,-66,-58,25,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-20,2581,88,Wed,38,54.57142857142857,0,1.1428571428571428,2020-03-01,2020-03-23,80,58,-50,-14,19,-65,-57,25,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-21,2630,90,Thu,49,61.142857142857146,2,1.4285714285714286,2020-03-01,2020-03-23,81,59,-49,-11,26,-65,-58,25,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-22,2729,90,Fri,99,58.285714285714285,0,0.8571428571428571,2020-03-01,2020-03-23,82,60,-50,-8,25,-63,-54,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-23,2788,92,Sat,59,59.42857142857143,2,1,2020-03-01,2020-03-23,83,61,-55,-11,24,-54,-27,13,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-24,2868,93,Sun,80,65,1,1.1428571428571428,2020-03-01,2020-03-23,84,62,-53,-15,38,-53,-28,10,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-25,2895,93,Mon,27,59.57142857142857,0,1.1428571428571428,2020-03-01,2020-03-23,85,63,-52,-15,55,-72,-79,27,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-26,3007,93,Tue,112,66.28571428571429,0,0.7142857142857143,2020-03-01,2020-03-23,86,64,-48,-11,23,-65,-56,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-27,3070,97,Wed,63,69.85714285714286,4,1.2857142857142858,2020-03-01,2020-03-23,87,65,-48,-13,19,-64,-55,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-28,3118,97,Thu,48,69.71428571428571,0,1,2020-03-01,2020-03-23,88,66,-48,-11,25,-64,-55,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-29,3216,102,Fri,98,69.57142857142857,5,1.7142857142857142,2020-03-01,2020-03-23,89,67,-50,-12,21,-60,-52,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-30,3310,103,Sat,94,74.57142857142857,1,1.5714285714285714,2020-03-01,2020-03-23,90,68,-56,-17,-1,-54,-20,14,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-05-31,3411,103,Sun,101,77.57142857142857,0,1.4285714285714286,2020-03-01,2020-03-23,91,69,-55,-21,24,-50,-21,12,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-06-01,3491,104,Mon,80,85.14285714285714,1,1.5714285714285714,2020-03-01,2020-03-23,92,70,-53,-21,7,-63,-56,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-06-02,3536,104,Tue,45,75.57142857142857,0,1.5714285714285714,2020-03-01,2020-03-23,93,71,-53,-15,16,-65,-56,25,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-06-03,3569,104,Wed,33,71.28571428571429,0,1,2020-03-01,2020-03-23,94,72,-51,-13,13,-63,-55,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-06-04,3662,104,Thu,93,77.71428571428571,0,1,2020-03-01,2020-03-23,95,73,-50,-11,23,-64,-55,24,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
California,Alameda County,06001,2020-06-05,3746,104,Fri,84,75.71428571428571,0,0.2857142857142857,2020-03-01,2020-03-23,96,74,-52,-11,11,-62,-51,23,4408.5910489,0.1241221904,0.0725879573,0.0973271034,0.194,0.0011014977,907.85480349,3298,0.44,0.8681412894,0.7555903676,0.0299994695,5.207726732,6.4755079095,10.4,0,0.2366049673,0.1771635542,82.87623703,0.069,0.0684175412,101744,0.4396856064,49.890444154,35.755079562,0.5326409133,0.1742505707,1666753,0.2054953553,0.1382988361,0.0844163152,0.5079984857,392.8,0.08,0.53,0.01,1909.5980129999998,872.8292492206317,San Francisco,"San Francisco, Alameda County, CA",-4.623204696335717,1.3856497900071059,-0.5431420189973443,-0.04460924277818647
